HMDB_ID,id,formula,mz,charge,ion
HMDB0054236,"TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054237,"TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054239,"TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054242,"TG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/o-18:0)",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054243,"TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054247,"TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054249,"TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054250,"TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054253,"TG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/o-18:0)",C63H108O5,943.8124001,-1,[M-H]1-
HMDB0054254,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054260,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054261,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054264,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)",C63H106O5,941.79675,-1,[M-H]1-
HMDB0054265,"TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",C61H96O6,923.7134143,-1,[M-H]1-
HMDB0054266,"TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054267,"TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054271,"TG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C61H96O6,923.7134143,-1,[M-H]1-
HMDB0054277,"TG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054289,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054290,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054291,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C61H96O6,923.7134143,-1,[M-H]1-
HMDB0054295,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054296,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054299,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054300,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054301,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054306,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054309,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054315,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054316,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054319,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/o-18:0)",C63H106O5,941.79675,-1,[M-H]1-
HMDB0054320,"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054326,"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",C65H98O6,973.7290644,-1,[M-H]1-
HMDB0054330,"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",C63H104O5,939.7811,-1,[M-H]1-
HMDB0054332,"TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:2(13Z,16Z))",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054333,"TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:4(7Z,10Z,13Z,16Z))",C63H108O5,943.8124001,-1,[M-H]1-
HMDB0054334,"TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H106O5,941.79675,-1,[M-H]1-
HMDB0054339,"TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H106O5,941.79675,-1,[M-H]1-
HMDB0054340,"TG(20:4(5Z,8Z,11Z,14Z)/o-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H104O5,939.7811,-1,[M-H]1-
HMDB0054341,"TG(22:2(13Z,16Z)/14:0/22:2(13Z,16Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0054344,"TG(22:2(13Z,16Z)/14:0/18:3(9Z,12Z,15Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0054361,"TG(22:2(13Z,16Z)/16:0/22:2(13Z,16Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0054362,"TG(22:2(13Z,16Z)/16:0/22:4(7Z,10Z,13Z,16Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0054369,"TG(22:2(13Z,16Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054370,"TG(22:2(13Z,16Z)/16:0/o-18:0)",C59H112O5,899.8437002,-1,[M-H]1-
HMDB0054376,"TG(22:2(13Z,16Z)/18:0/20:4(8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0054380,"TG(22:2(13Z,16Z)/18:0/o-18:0)",C61H116O5,927.8750004,-1,[M-H]1-
HMDB0054384,"TG(22:2(13Z,16Z)/20:0/18:3(9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0054385,"TG(22:2(13Z,16Z)/20:0/18:4(6Z,9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0054390,"TG(22:2(13Z,16Z)/20:0/o-18:0)",C63H120O5,955.9063005,-1,[M-H]1-
HMDB0054420,"TG(22:2(13Z,16Z)/14:1(9Z)/o-18:0)",C57H106O5,869.79675,-1,[M-H]1-
HMDB0054421,"TG(22:2(13Z,16Z)/16:1(9Z)/22:2(13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0054423,"TG(22:2(13Z,16Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054428,"TG(22:2(13Z,16Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054429,"TG(22:2(13Z,16Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054437,"TG(22:2(13Z,16Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054440,"TG(22:2(13Z,16Z)/18:1(11Z)/o-18:0)",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0054447,"TG(22:2(13Z,16Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054450,"TG(22:2(13Z,16Z)/18:1(9Z)/o-18:0)",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0054454,"TG(22:2(13Z,16Z)/20:1(11Z)/18:3(9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0054460,"TG(22:2(13Z,16Z)/20:1(11Z)/o-18:0)",C63H118O5,953.8906504,-1,[M-H]1-
HMDB0054464,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054465,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054470,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0054496,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054497,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054500,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/o-18:0)",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0054506,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054507,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054509,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054515,"TG(22:2(13Z,16Z)/20:2n6/18:4(6Z,9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054520,"TG(22:2(13Z,16Z)/20:2n6/o-18:0)",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0054524,"TG(22:2(13Z,16Z)/20:3n6/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054525,"TG(22:2(13Z,16Z)/20:3n6/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054530,"TG(22:2(13Z,16Z)/20:3n6/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0054534,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054535,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054537,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054540,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/o-18:0)",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054565,"TG(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054576,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054577,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054579,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054583,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054586,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054587,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054588,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054589,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054594,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054595,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054597,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054600,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/o-18:0)",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054604,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054605,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054606,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054607,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054615,"TG(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054624,"TG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054625,"TG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054636,"TG(22:2(13Z,16Z)/o-18:0/20:4(8Z,11Z,14Z,17Z))",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054645,"TG(22:4(7Z,10Z,13Z,16Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))",C59H96O6,899.7134143,-1,[M-H]1-
HMDB0054648,"TG(22:4(7Z,10Z,13Z,16Z)/14:0/o-18:0)",C57H104O5,867.7811,-1,[M-H]1-
HMDB0054657,"TG(22:4(7Z,10Z,13Z,16Z)/15:0/o-18:0)",C58H106O5,881.79675,-1,[M-H]1-
HMDB0054658,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:4(7Z,10Z,13Z,16Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054659,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054664,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054665,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054671,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/20:4(8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054672,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054675,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/o-18:0)",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0054679,"TG(22:4(7Z,10Z,13Z,16Z)/20:0/18:4(6Z,9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054684,"TG(22:4(7Z,10Z,13Z,16Z)/20:0/o-18:0)",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0054707,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C59H96O6,899.7134143,-1,[M-H]1-
HMDB0054710,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C61H96O6,923.7134143,-1,[M-H]1-
HMDB0054711,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/o-18:0)",C57H102O5,865.7654499,-1,[M-H]1-
HMDB0054712,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054713,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054715,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C59H96O6,899.7134143,-1,[M-H]1-
HMDB0054718,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054719,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054725,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054726,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054728,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054734,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054735,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054737,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054741,"TG(22:4(7Z,10Z,13Z,16Z)/20:1(11Z)/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0054742,"TG(22:4(7Z,10Z,13Z,16Z)/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054747,"TG(22:4(7Z,10Z,13Z,16Z)/20:1(11Z)/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0054750,"TG(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054751,"TG(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054752,"TG(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054753,"TG(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054776,"TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054779,"TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054780,"TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054781,"TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C66H106O6,993.7916647,-1,[M-H]1-
HMDB0054782,"TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054784,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054785,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054787,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",C61H96O6,923.7134143,-1,[M-H]1-
HMDB0054788,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054790,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054791,"TG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054795,"TG(22:4(7Z,10Z,13Z,16Z)/20:2n6/18:3(9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0054796,"TG(22:4(7Z,10Z,13Z,16Z)/20:2n6/18:4(6Z,9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054798,"TG(22:4(7Z,10Z,13Z,16Z)/20:2n6/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054801,"TG(22:4(7Z,10Z,13Z,16Z)/20:2n6/o-18:0)",C63H112O5,947.8437002,-1,[M-H]1-
HMDB0054804,"TG(22:4(7Z,10Z,13Z,16Z)/20:3n6/18:3(9Z,12Z,15Z))",C63H102O6,953.7603645,-1,[M-H]1-
HMDB0054805,"TG(22:4(7Z,10Z,13Z,16Z)/20:3n6/18:4(6Z,9Z,12Z,15Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054806,"TG(22:4(7Z,10Z,13Z,16Z)/20:3n6/20:4(8Z,11Z,14Z,17Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054807,"TG(22:4(7Z,10Z,13Z,16Z)/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054813,"TG(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",C63H100O6,951.7447145,-1,[M-H]1-
HMDB0054815,"TG(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054816,"TG(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H100O6,975.7447145,-1,[M-H]1-
HMDB0054819,"TG(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/o-18:0)",C63H108O5,943.8124001,-1,[M-H]1-
HMDB0054831,"TG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",C65H104O6,979.7760146,-1,[M-H]1-
HMDB0054832,"TG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C65H102O6,977.7603645,-1,[M-H]1-
HMDB0054840,"TG(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",C65H102O6,977.7603645,-1,[M-H]1-
